Date,Close,High,Low,Open,Volume,Trend,Seasonal,Residual,Volatility,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Log_Return,CPI,Inflation_Rate,Interest_Rate,Volume_outlier,Volume_corrected,Short_MA,Long_MA,Short_Volatility,Long_Volatility,SMA_20,EMA_20,Lag_1,Lag_5,Lag_10,Volatility_Volume_Product,Interest_Rate_Change,Interest_Rate_to_Return
8/12/2005,1230.390015,1237.810059,1225.869995,1237.810059,1709300000,1217.309126,0.999073756,1.011682807,6.551193459,-0.119625456,-1.118394265,0,-0.006012532,197.0580645,0.615700359,3.55,FALSE,1709300000,1232.995514,1191.632348,6.551193459,23.98016605,1232.995514,1229.933611,1237.810059,1226.420044,1234.180054,11197954979,0,0
8/15/2005,1233.869995,1236.23999,1226.199951,1230.400024,1562880000,1217.561011,1.00108022,1.012301291,5.926317863,-0.085660797,-1.215676703,0,0.002824363,197.3193548,0.615700359,3.61,FALSE,1562880000,1233.632514,1192.164498,5.926317863,23.72808075,1233.632514,1230.308505,1230.390015,1223.130005,1235.349976,9262123662,0,0
8/16/2005,1219.339966,1233.869995,1219.050049,1233.869995,1820410000,1217.83734,1.001141221,1.000092521,6.681594501,0.164779126,-1.044572029,0,-0.011845867,197.4064516,0.615700359,3.46,FALSE,1820410000,1233.132013,1192.610198,6.681594501,23.39313482,1233.132013,1229.263882,1233.869995,1231.380005,1244.119995,12163241445,0,0
8/17/2005,1220.23999,1225.630005,1218.069946,1219.339966,1859150000,1218.132816,0.99815168,1.003584785,7.251019036,0.02128092,-1.018832911,0,0.000737852,197.4935484,0.615700359,3.57,FALSE,1859150000,1232.384015,1193.058848,7.251019036,23.05414505,1232.384015,1228.404464,1219.339966,1229.130005,1245.040039,13480732041,0,0
8/18/2005,1219.02002,1222.640015,1215.930054,1220.23999,1808170000,1218.461249,0.999210214,1.00124936,7.765614189,-0.027421133,-1.052704368,0,-0.001000279,197.5806452,0.615700359,3.5,FALSE,1808170000,1231.983014,1193.501148,7.765614189,22.69482765,1231.983014,1227.510707,1220.23999,1237.810059,1235.859985,14041550609,0,0
8/19/2005,1219.709961,1225.079956,1219.02002,1219.02002,1558790000,1218.794444,0.998984796,1.001768166,8.21993796,-0.137918448,-1.218394126,0,0.00056582,197.6677419,0.615700359,3.54,FALSE,1558790000,1231.284509,1193.883698,8.21993796,22.48655743,1231.284509,1226.767779,1219.02002,1230.390015,1226.420044,12813157093,0,0
8/22/2005,1221.72998,1228.959961,1216.469971,1219.709961,1621330000,1219.171329,1.002637993,0.999462107,8.48317851,0.040120863,-1.176842127,0,0.001654777,197.9290323,0.615700359,3.51,FALSE,1621330000,1230.919507,1194.183998,8.48317851,22.45521144,1230.919507,1226.287989,1219.709961,1233.869995,1223.130005,13754031813,0,0
8/23/2005,1217.589966,1223.040039,1214.439941,1221.72998,1678620000,1219.579067,1.002073662,0.996303031,8.990443772,0.035335188,-1.138778264,0,-0.003394403,198.016129,0.615700359,3.49,FALSE,1678620000,1230.241004,1194.441097,8.990443772,22.42720276,1230.241004,1225.459606,1221.72998,1219.339966,1231.380005,15091538724,0,0
8/24/2005,1209.589966,1224.150024,1209.369995,1217.569946,1930800000,1219.948551,1.000235221,0.99127583,9.953356457,0.150230547,-0.971228166,0,-0.006592036,198.1032258,0.615700359,3.5,FALSE,1930800000,1228.881,1194.664597,9.953356457,22.35383981,1228.881,1223.948211,1217.589966,1220.23999,1229.130005,19217940647,0,0
8/25/2005,1212.369995,1213.72998,1209.569946,1209.589966,1571110000,1220.289781,1.001044162,0.99247361,9.962017226,-0.186290657,-1.210208635,0,0.002295686,198.1903226,0.615700359,3.55,FALSE,1571110000,1227.313501,1194.906047,9.962017226,22.28250974,1227.313501,1222.845524,1209.589966,1219.02002,1237.810059,15651424884,0,0
8/26/2005,1205.099976,1212.400024,1204.22998,1212.400024,1541090000,1220.606865,1.000636708,0.986667535,10.97749505,-0.01910751,-1.230154126,0,-0.006014586,198.2774194,0.615700359,3.54,FALSE,1541090000,1225.859497,1195.116997,10.97749505,22.17753959,1225.859497,1221.155472,1212.369995,1219.709961,1230.390015,16917307854,0,0
8/29/2005,1212.280029,1214.280029,1201.530029,1205.099976,1599450000,1220.920139,0.999150811,0.993767177,11.13865767,0.0378693,-1.191379347,0,0.005940377,198.5387097,0.615700359,3.54,FALSE,1599450000,1224.706,1195.310997,11.13865767,22.15701066,1224.706,1220.310192,1205.099976,1221.72998,1233.869995,17815726012,0,0
8/30/2005,1208.410034,1212.280029,1201.069946,1212.280029,1916470000,1221.237381,1.000165619,0.989332582,10.7169797,0.198205633,-0.980749115,0,-0.003197434,198.6258065,0.615700359,3.52,FALSE,1916470000,1222.920502,1195.432197,10.7169797,22.16205925,1222.920502,1219.176843,1212.280029,1217.589966,1219.339966,20538770093,0,0
8/31/2005,1220.329956,1220.359985,1204.400024,1208.410034,2365510000,1221.546548,1.00145871,0.997548922,9.372768547,0.234305781,-0.682403902,0,0.009815804,198.7129032,0.615700359,3.63,FALSE,2365510000,1221.684998,1195.614797,9.372768547,22.21620272,1221.684998,1219.286664,1208.410034,1209.589966,1220.23999,22171377726,0,0
9/1/2005,1221.589966,1227.290039,1216.180054,1220.329956,2229860000,1221.810238,1.000275351,0.999544492,8.760029157,-0.057344928,-0.77253068,0,0.001031983,198.8,1.376848547,3.57,FALSE,2229860000,1220.971497,1195.845596,8.760029157,22.24520781,1220.971497,1219.506026,1220.329956,1212.369995,1219.02002,19533638615,0.761148188,737.5587327
9/2/2005,1218.02002,1224.449951,1217.75,1221.589966,1640160000,1222.021964,0.999765793,0.99695864,8.68610697,-0.264456065,-1.164331348,0,-0.002926655,198.81,1.376848547,3.49,FALSE,1640160000,1220.551495,1196.025997,8.68610697,22.27814507,1220.551495,1219.364501,1221.589966,1205.099976,1219.709961,14246605208,0,0
9/6/2005,1233.390015,1233.609985,1218.02002,1218.02002,1932090000,1222.239444,1.000259258,1.00886151,9.137649456,0.177988733,-0.970371082,0,0.012539882,198.85,1.376848547,3.57,FALSE,1932090000,1221.064496,1196.275197,9.137649456,22.41621298,1221.064496,1220.700265,1218.02002,1212.280029,1221.72998,17654761138,0,0
9/7/2005,1236.359985,1237.060059,1230.930054,1233.390015,2067700000,1222.485991,0.999539913,1.011814523,9.494425962,0.070188242,-0.880270881,0,0.002405079,198.86,1.376848547,3.48,FALSE,2067700000,1221.313495,1196.605297,9.494425962,22.51824444,1221.313495,1222.191666,1233.390015,1208.410034,1217.589966,19631624561,0,0
9/8/2005,1231.670044,1236.359985,1229.51001,1236.359985,1955380000,1222.758591,0.999223039,1.008071223,9.620635857,-0.054321226,-0.954897048,0,-0.003800559,198.87,1.376848547,3.49,FALSE,1955380000,1221.440497,1196.877447,9.620635857,22.61174412,1221.440497,1223.094369,1236.359985,1220.329956,1209.589966,18811998941,0,0
9/9/2005,1241.47998,1243.130005,1231.670044,1231.670044,1992560000,1223.068551,1.001443198,1.013590661,9.977661774,0.019014207,-0.930194405,0,0.007933192,198.88,1.376848547,3.49,FALSE,1992560000,1221.623993,1197.200147,9.977661774,22.78564722,1221.623993,1224.84538,1231.670044,1221.589966,1212.369995,19881089744,0,0
9/12/2005,1240.560059,1242.599976,1239.150024,1241.47998,1938050000,1223.415178,1.002746957,1.011236129,10.68220586,-0.027356767,-0.966411217,0,-0.000741262,198.91,1.376848547,3.5,FALSE,1938050000,1222.132495,1197.494147,10.68220586,22.96407015,1222.132495,1226.342016,1241.47998,1218.02002,1205.099976,20702649074,0,0
9/13/2005,1231.199951,1240.569946,1231.199951,1240.569946,2082360000,1223.803909,0.997753457,1.008308696,10.54357953,0.074461443,-0.870530677,0,-0.007573674,198.92,1.376848547,3.45,FALSE,2082360000,1221.998993,1197.736897,10.54357953,23.06276152,1221.998993,1226.804676,1240.560059,1233.390015,1212.280029,21955528267,0,0
9/14/2005,1227.160034,1234.73999,1226.160034,1231.199951,1986750000,1224.245436,0.997417727,1.004975851,10.58470238,-0.045914251,-0.934054608,0,-0.003286679,198.93,1.376848547,3.54,FALSE,1986750000,1222.389996,1197.979847,10.58470238,23.11570707,1222.389996,1226.83852,1231.199951,1236.359985,1208.410034,21029157446,0,0
9/15/2005,1227.72998,1231.880005,1224.849976,1227.160034,2079340000,1224.710317,0.99815633,1.004317244,10.63700211,0.04660375,-0.872537186,0,0.000464335,198.94,1.376848547,3.67,FALSE,2079340000,1222.764496,1198.249398,10.63700211,23.14686396,1222.764496,1226.923421,1227.160034,1231.670044,1220.329956,22117943968,0,0
9/16/2005,1237.910034,1237.949951,1228.420044,1228.420044,3152470000,1225.171567,0.995310899,1.015157468,11.11493793,0.516091644,-0.159542356,0,0.008257582,198.95,1.376848547,3.62,FALSE,3152470000,1223.708997,1198.482098,11.11493793,23.31071474,1223.708997,1227.969765,1227.72998,1241.47998,1221.589966,35039508380,0,0
9/19/2005,1231.02002,1237.910034,1227.650024,1237.910034,2076540000,1225.625694,0.995338235,1.009105496,11.18824093,-0.341297459,-0.874397525,0,-0.005581391,198.98,1.376848547,3.62,FALSE,2076540000,1224.274499,1198.685548,11.18824093,23.41653364,1224.274499,1228.260265,1237.910034,1240.560059,1218.02002,23232829815,0,0
9/20/2005,1221.339966,1236.48999,1220.069946,1231.02002,2319250000,1226.115337,0.991376182,1.004770239,11.19324812,0.116881929,-0.713139359,0,-0.007894521,198.99,1.376848547,3.67,FALSE,2319250000,1224.254999,1198.836398,11.19324812,23.46500272,1224.254999,1227.601189,1231.02002,1231.199951,1233.390015,25959940711,0,0
9/21/2005,1210.199951,1221.52002,1209.890015,1221.339966,2548150000,1226.636111,0.984146693,1.002493459,11.5414091,0.098695699,-0.561056651,0,-0.009162994,199,1.376848547,3.72,FALSE,2548150000,1223.885498,1198.936147,11.5414091,23.47072145,1223.885498,1225.943928,1221.339966,1227.160034,1236.359985,29409241608,0,0
9/22/2005,1214.619995,1216.640015,1205.349976,1210.199951,2424720000,1227.153313,0.982241543,1.007681542,11.26499144,-0.048439064,-0.643064378,0,0.003645672,199.01,1.376848547,3.77,FALSE,2424720000,1224.137,1199.123898,11.26499144,23.44510113,1224.137,1224.865459,1210.199951,1227.72998,1231.670044,27314450032,0,0
9/23/2005,1215.290039,1218.829956,1209.800049,1214.619995,1973020000,1227.666924,0.981058874,1.009030543,11.12247746,-0.186289551,-0.943176913,0,0.000551497,199.02,1.376848547,3.76,FALSE,1973020000,1224.283002,1199.286298,11.12247746,23.44402171,1224.283002,1223.953514,1214.619995,1237.910034,1241.47998,21944870473,0,0
9/26/2005,1215.630005,1222.560059,1211.839966,1215.290039,2022220000,1228.173273,0.985559022,1.004289983,10.39185509,0.024936392,-0.9104881,0,0.000279702,199.05,1.376848547,3.83,FALSE,2022220000,1224.809503,1199.418248,10.39185509,23.46145293,1224.809503,1223.160799,1215.290039,1231.02002,1240.560059,21014617202,0,0
9/27/2005,1215.660034,1220.170044,1211.109985,1215.630005,1976270000,1228.668015,0.981391678,1.008173355,10.20313738,-0.022722552,-0.941017591,0,2.47E-05,199.06,1.376848547,3.73,FALSE,1976270000,1224.978503,1199.556548,10.20313738,23.47532745,1224.978503,1222.44644,1215.630005,1221.339966,1231.199951,20164154302,0,0
9/28/2005,1216.890015,1220.97998,1212.719971,1215.660034,2106980000,1229.146468,0.986539103,1.003536993,9.638983885,0.066139748,-0.854172983,0,0.001011269,199.07,1.376848547,3.76,FALSE,2106980000,1225.402502,1199.647598,9.638983885,23.50720318,1225.402502,1221.917257,1215.660034,1210.199951,1227.160034,20309146266,0,0
9/29/2005,1227.680054,1228.699951,1211.540039,1216.890015,2176120000,1229.625853,0.984395369,1.014244479,9.575312316,0.03281474,-0.808235899,0,0.008827817,199.08,1.376848547,3.82,FALSE,2176120000,1225.770007,1199.769098,9.575312316,23.5892475,1225.770007,1222.466095,1216.890015,1214.619995,1227.72998,20837028636,0,0
9/30/2005,1228.810059,1229.569946,1225.219971,1227.680054,2097520000,1230.109265,0.982908806,1.016313846,9.545481692,-0.036119332,-0.860458271,0,0.000920016,199.09,1.376848547,3.93,FALSE,2097520000,1226.131012,1199.884548,9.545481692,23.67486695,1226.131012,1223.070282,1227.680054,1215.290039,1237.910034,20021838759,0,0
10/3/2005,1226.699951,1233.339966,1225.150024,1228.810059,2097490000,1230.597817,0.984093104,1.012945359,9.352670979,-1.43E-05,-0.860478203,0,-0.001718672,199.0354839,0.150905433,3.87,FALSE,2097490000,1226.565009,1200.001998,9.352670979,23.74959553,1226.565009,1223.415965,1228.810059,1215.630005,1231.02002,19617133851,-1.225943114,713.30824
10/4/2005,1214.469971,1229.880005,1214.02002,1226.699951,2341420000,1231.097877,0.985380587,1.001129357,9.580098481,0.116296144,-0.698409461,0,-0.010019853,199.0032258,0.150905433,3.75,FALSE,2341420000,1225.619006,1200.103348,9.580098481,23.76795469,1225.619006,1222.563965,1226.699951,1215.660034,1221.339966,22431034186,0,0
10/5/2005,1196.390015,1214.469971,1196.25,1214.469971,2546780000,1231.584762,0.981936002,0.989293805,11.24575438,0.08770746,-0.561966889,0,-0.014999042,198.9709677,0.150905433,3.75,FALSE,2546780000,1223.620508,1200.112048,11.24575438,23.76626693,1223.620508,1220.071208,1214.469971,1216.890015,1210.199951,28640462336,0,0
10/6/2005,1191.48999,1202.140015,1181.920044,1196.390015,2792030000,1232.045477,0.980583203,0.986232272,13.15839965,0.096298071,-0.39902113,0,-0.004104086,198.9387097,0.150905433,3.76,FALSE,2792030000,1221.611505,1200.042249,13.15839965,23.77101034,1221.611505,1217.349187,1196.390015,1227.680054,1214.619995,36738646584,0,0
10/7/2005,1195.900024,1199.709961,1191.459961,1191.48999,2126080000,1232.50125,0.978296656,0.991829307,13.47936727,-0.238518211,-0.841482814,0,0.003694444,198.9064516,0.150905433,3.73,FALSE,2126080000,1219.332507,1199.973899,13.47936727,23.76312885,1219.332507,1215.30641,1191.48999,1228.810059,1215.290039,28658213165,0,0
10/10/2005,1187.329956,1196.52002,1186.119995,1195.900024,2195990000,1232.92629,0.976688396,0.986003108,14.29769147,0.032882112,-0.795034137,0,-0.007192008,198.8096774,0.150905433,3.73,FALSE,2195990000,1216.671002,1199.859899,14.29769147,23.76885085,1216.671002,1212.641986,1195.900024,1226.699951,1215.630005,31397587501,0,0
10/11/2005,1184.869995,1193.099976,1183.160034,1187.329956,2299040000,1233.349187,0.984285075,0.976031311,15.52069266,0.046926443,-0.72656702,0,-0.002073992,198.7774194,0.150905433,3.72,FALSE,2299040000,1214.354504,1199.759648,15.52069266,23.78967493,1214.354504,1209.997034,1187.329956,1214.469971,1215.660034,35682693256,0,0
10/12/2005,1177.680054,1190.02002,1173.650024,1184.869995,2491280000,1233.828155,0.985381305,0.968653217,17.22233314,0.08361751,-0.598841464,0,-0.006086612,198.7451613,0.150905433,3.36,FALSE,2491280000,1211.880505,1199.580349,17.22233314,23.82040821,1211.880505,1206.919227,1184.869995,1196.390015,1216.890015,42905654101,0,0
10/13/2005,1176.839966,1179.560059,1168.199951,1177.680054,2351150000,1234.363432,0.982178917,0.970697148,18.47147202,-0.056248194,-0.691944784,0,-0.000713596,198.7129032,0.150905433,3.75,FALSE,2351150000,1209.336005,1199.397299,18.47147202,23.85393316,1209.336005,1204.054535,1177.680054,1191.48999,1227.680054,43429201449,0,0
10/14/2005,1186.569946,1187.130005,1175.439941,1176.839966,2188940000,1234.966627,0.986840216,0.973624027,17.84839421,-0.06899177,-0.799718205,0,0.008233895,198.6806452,0.150905433,3.77,FALSE,2188940000,1206.769,1199.262398,17.84839421,23.84978285,1206.769,1202.389336,1176.839966,1195.900024,1228.810059,39069064025,0,0
10/17/2005,1190.099976,1191.209961,1184.47998,1186.569946,2054570000,1235.598472,0.986943518,0.975919026,17.25773702,-0.061385876,-0.888994541,0,0.00297057,198.583871,0.150905433,3.82,FALSE,2054570000,1204.722998,1199.153298,17.25773702,23.84149603,1204.722998,1201.218921,1186.569946,1187.329956,1226.699951,35457228759,0,0
10/18/2005,1178.140015,1190.099976,1178.130005,1190.099976,2197010000,1236.255436,0.986199386,0.966326667,17.76451199,0.069328375,-0.794356442,0,-0.010100381,198.5516129,0.150905433,3.71,FALSE,2197010000,1202.563001,1199.033598,17.76451199,23.88678245,1202.563001,1199.02093,1190.099976,1184.869995,1214.469971,39028810482,0,0
10/19/2005,1195.76001,1195.76001,1170.550049,1178.140015,2703590000,1236.900853,0.982801399,0.983656283,17.73119747,0.230577011,-0.457781264,0,0.014845038,198.5193548,0.150905433,3.71,FALSE,2703590000,1201.841004,1199.072148,17.73119747,23.87518609,1201.841004,1198.710366,1178.140015,1177.680054,1196.390015,47937888167,0,0
10/20/2005,1177.800049,1197.300049,1173.300049,1195.76001,2617250000,1237.510615,0.984415102,0.966817198,18.2387548,-0.031935316,-0.515146144,0,-0.015133642,198.4870968,0.150905433,3.77,FALSE,2617250000,1200.000006,1199.042448,18.2387548,23.89803805,1200.000006,1196.718907,1195.76001,1176.839966,1191.48999,47735381009,0,0
10/21/2005,1179.589966,1186.459961,1174.920044,1177.800049,2470920000,1238.097183,0.982256221,0.96995491,18.40973889,-0.055909829,-0.612368786,0,0.001518559,198.4548387,0.150905433,3.76,FALSE,2470920000,1198.215003,1199.000948,18.40973889,23.92469406,1198.215003,1195.08758,1177.800049,1186.569946,1195.900024,45488992026,0,0
10/24/2005,1199.380005,1199.390015,1179.589966,1179.589966,2197790000,1238.678969,0.981400101,0.986624606,17.95362891,-0.110537775,-0.793838205,0,0.016637869,198.3580645,0.150905433,3.76,FALSE,2197790000,1197.402503,1199.066898,17.95362891,23.9073755,1197.402503,1195.496382,1179.589966,1190.099976,1187.329956,39458306088,0,0
10/25/2005,1196.540039,1201.300049,1189.290039,1199.380005,2312470000,1239.287937,0.981014923,0.984191023,17.43174767,0.05217969,-0.717644037,0,-0.00237067,198.3258065,0.150905433,3.74,FALSE,2312470000,1196.446503,1199.098348,17.43174767,23.89985467,1196.446503,1195.595778,1199.380005,1178.140015,1184.869995,40310393535,0,0
10/26/2005,1191.380005,1204.01001,1191.380005,1196.540039,2467750000,1239.924306,0.989355547,0.971186732,16.77818899,0.067148979,-0.614474955,0,-0.004321788,198.2935484,0.150905433,3.75,FALSE,2467750000,1195.171002,1199.140298,16.77818899,23.87879247,1195.171002,1195.194276,1196.540039,1195.76001,1177.680054,41404375873,0,0
10/27/2005,1178.900024,1192.650024,1178.890015,1191.380005,2395370000,1240.550754,0.992148939,0.957823674,15.28256078,-0.029330362,-0.662564717,0,-0.010530483,198.2612903,0.150905433,3.85,FALSE,2395370000,1192.732001,1199.096299,15.28256078,23.90806819,1192.732001,1193.642442,1191.380005,1177.800049,1176.839966,36607387609,0,0
10/28/2005,1198.410034,1198.410034,1178.900024,1178.900024,2379400000,1241.144782,0.992821065,0.972550156,12.81853575,-0.006667028,-0.673175293,0,0.016413886,198.2290323,0.150905433,3.9,FALSE,2379400000,1191.212,1199.201099,12.81853575,23.85859296,1191.212,1194.096499,1178.900024,1179.589966,1186.569946,30500423959,0,0
10/31/2005,1207.01001,1211.430054,1198.410034,1198.410034,2567470000,1241.736052,0.992748368,0.979134605,10.49506165,0.079040935,-0.548220313,0,0.007150529,198.1322581,0.150905433,4.02,FALSE,2567470000,1190.227503,1199.313549,10.49506165,23.84204461,1190.227503,1195.326357,1198.410034,1199.380005,1190.099976,26945755943,0,0
11/1/2005,1202.76001,1207.339966,1201.660034,1207.01001,2457850000,1242.298651,0.992327913,0.975658335,9.333838746,-0.042695728,-0.621052582,0,-0.003527311,198.1,-0.502260171,3.99,FALSE,2457850000,1189.642004,1199.347449,9.333838746,23.84210105,1189.642004,1196.034324,1207.01001,1196.540039,1178.140015,22941175562,-0.653165603,185.173795
11/2/2005,1214.76001,1215.170044,1201.069946,1202.76001,2648090000,1242.873512,0.999972857,0.977406769,10.81859046,0.077400981,-0.494655839,0,0.00992761,198.1,-0.502260171,3.99,FALSE,2648090000,1190.560504,1199.498099,10.81859046,23.84382978,1190.560504,1197.817722,1202.76001,1191.380005,1195.76001,28648601200,0,0
11/3/2005,1219.939941,1224.699951,1214.76001,1214.76001,2716630000,1243.481528,1.000086562,0.980983088,12.66078377,0.025882806,-0.4491174,0,0.004255094,198.1,-0.502260171,4.01,FALSE,2716630000,1191.983002,1199.720749,12.66078377,23.82566866,1191.983002,1199.9246,1214.76001,1178.900024,1177.800049,34394665008,0,0
11/4/2005,1220.140015,1222.52002,1214.449951,1219.939941,2050510000,1244.075992,1.000397996,0.980369853,14.13042432,-0.245200855,-0.891692033,0,0.00016399,198.1,-0.502260171,4,FALSE,2050510000,1193.195001,1199.982099,14.13042432,23.76112805,1193.195001,1201.849878,1219.939941,1198.410034,1179.589966,28974576383,0,0
11/7/2005,1222.810059,1224.180054,1217.290039,1220.140015,1987580000,1244.677044,1.002716885,0.979769678,15.51471278,-0.030689926,-0.93350315,0,0.002185919,198.1,-0.502260171,3.99,FALSE,1987580000,1194.969006,1200.277399,15.51471278,23.67541824,1194.969006,1203.846086,1220.140015,1207.01001,1199.380005,30836732831,0,0
11/8/2005,1218.589966,1222.810059,1216.079956,1222.810059,1965050000,1245.255298,0.998988576,0.979577222,16.17751496,-0.011335393,-0.948472235,0,-0.003457112,198.1,-0.502260171,3.95,FALSE,1965050000,1196.655005,1200.528299,16.17751496,23.60178336,1196.655005,1205.250265,1222.810059,1202.76001,1196.540039,31789625777,0,0
11/9/2005,1220.650024,1226.589966,1216.530029,1218.589966,2214460000,1245.784445,0.997651102,0.982131349,16.37700421,0.126922979,-0.782762544,0,0.001689099,198.1,-0.502260171,4.02,FALSE,2214460000,1198.803504,1200.761199,16.37700421,23.56918419,1198.803504,1206.716909,1218.589966,1214.76001,1191.380005,36266220747,0,0
11/10/2005,1230.959961,1232.410034,1215.050049,1220.650024,2378460000,1246.324782,0.997201921,0.990443234,17.01564475,0.074058687,-0.673799835,0,0.008410798,198.1,-0.502260171,3.98,FALSE,2378460000,1201.509503,1201.043249,17.01564475,23.59145708,1201.509503,1209.025771,1220.650024,1219.939941,1178.900024,40471030411,0,0
11/11/2005,1234.719971,1235.699951,1230.719971,1230.959961,1773140000,1246.854226,1.000676343,0.989598796,18.15856288,-0.254500811,-1.075978537,0,0.003049879,198.1,-0.502260171,3.98,FALSE,1773140000,1203.917005,1201.360049,18.15856288,23.61625427,1203.917005,1211.472837,1230.959961,1220.140015,1198.410034,32197674183,0,0
11/14/2005,1233.76001,1237.199951,1231.780029,1234.719971,1899780000,1247.296508,0.999868261,0.989277656,19.01428754,0.07142132,-0.991838064,0,-0.000777775,198.1,-0.502260171,4.03,FALSE,1899780000,1206.100006,1201.622499,19.01428754,23.68343758,1206.100006,1213.595425,1234.719971,1222.810059,1207.01001,36122963184,0,0
11/15/2005,1229.01001,1237.939941,1226.410034,1233.76001,2359370000,1247.639305,0.998114372,0.986929346,18.47194007,0.241917485,-0.68648336,0,-0.00385745,198.1,-0.502260171,3.97,FALSE,2359370000,1208.643506,1201.820499,18.47194007,23.74627488,1208.643506,1215.063481,1233.76001,1218.589966,1202.76001,43582141244,0,0
11/16/2005,1231.209961,1232.23999,1227.180054,1229.01001,2121580000,1247.94129,0.999169321,0.987413079,18.8672151,-0.100785379,-0.844472644,0,0.001788419,198.1,-0.502260171,3.96,FALSE,2121580000,1210.416004,1202.010599,18.8672151,23.82887642,1210.416004,1216.601241,1229.01001,1220.650024,1214.76001,40028306202,0,0
11/17/2005,1242.800049,1242.959961,1231.209961,1231.209961,2298040000,1248.236409,0.996438741,0.999203189,18.54885472,0.083173861,-0.727231427,0,0.009369544,198.1,-0.502260171,3.98,FALSE,2298040000,1213.666004,1202.275149,18.54885472,23.98681885,1213.666004,1219.096366,1231.209961,1230.959961,1219.939941,42626010106,0,0
11/18/2005,1248.27002,1249.579956,1240.709961,1242.800049,2453290000,1248.505278,0.992589524,1.007275963,18.26350164,0.067557571,-0.624082277,0,0.004391671,198.1,-0.502260171,4,FALSE,2453290000,1217.100006,1202.501349,18.26350164,24.2062799,1217.100006,1221.874809,1242.800049,1234.719971,1220.140015,44805665950,0,0
11/21/2005,1254.849976,1255.890015,1246.900024,1248.27002,2117350000,1248.757698,0.997436896,1.007460898,19.59426641,-0.136934484,-0.847283085,0,0.005257416,198.1,-0.502260171,4.03,FALSE,2117350000,1219.873505,1202.766999,19.59426641,24.48756299,1219.873505,1225.015301,1248.27002,1233.76001,1222.810059,41487919985,0,0
11/22/2005,1261.22998,1261.900024,1251.400024,1254.849976,2291420000,1249.050099,1.000659531,1.009085792,20.83953511,0.082211255,-0.7316298,0,0.005071395,198.1,-0.502260171,3.99,FALSE,2291420000,1223.108002,1203.061649,20.83953511,24.8340063,1223.108002,1228.464318,1254.849976,1229.01001,1218.589966,47752127533,0,0
11/23/2005,1265.609985,1270.640015,1259.51001,1261.22998,1985400000,1249.378293,1.001296975,1.011679692,21.49135266,-0.133550375,-0.934951557,0,0.003466788,198.1,-0.502260171,4.01,FALSE,1985400000,1226.819501,1203.429749,21.49135266,25.21181218,1226.819501,1232.002001,1261.22998,1231.209961,1220.650024,42668931571,0,0
11/25/2005,1268.25,1268.780029,1265.540039,1265.609985,724940000,1249.663274,1.00460991,1.010216381,20.25719578,-0.634864511,-1.772409706,0,0.00208379,198.1,-0.502260171,4.03,FALSE,724940000,1231.287,1203.785949,20.25719578,25.62059232,1231.287,1235.454191,1265.609985,1242.800049,1230.959961,14685251512,0,0
11/28/2005,1257.459961,1268.439941,1257.170044,1268.25,2016900000,1249.940416,1.001694863,1.004313748,19.50237501,1.782161282,-0.914022744,0,-0.008544215,198.1,-0.502260171,4.01,FALSE,2016900000,1234.239496,1204.046748,19.50237501,25.90003389,1234.239496,1237.549979,1268.25,1248.27002,1234.719971,39334340153,0,0
11/29/2005,1257.47998,1266.180054,1257.459961,1257.459961,2268340000,1250.262004,1.000554995,1.005215282,19.05369737,0.124666568,-0.746964308,0,1.59E-05,198.1,-0.502260171,3.99,FALSE,2268340000,1236.762994,1204.303448,19.05369737,26.17385715,1236.762994,1239.448074,1257.459961,1254.849976,1233.76001,43220263899,0,0
11/30/2005,1249.47998,1260.930054,1249.390015,1257.47998,2374690000,1250.594186,1.0040332,0.995095639,17.46305164,0.046884506,-0.676304648,0,-0.006382254,198.1,-0.502260171,4.03,FALSE,2374690000,1239.098993,1204.500248,17.46305164,26.36508557,1239.098993,1240.403494,1257.47998,1261.22998,1229.01001,41469334096,0,0
12/1/2005,1264.670044,1266.170044,1249.47998,1249.47998,2614830000,1250.898154,1.004625535,1.006354672,17.36776697,0.101124778,-0.516754008,0,0.012083805,198.1,0,4.03,FALSE,2614830000,1241.594495,1204.771898,17.36776697,26.70328052,1241.594495,1242.714594,1249.47998,1265.609985,1231.209961,45413758119,0.502260171,41.56473782
12/2/2005,1265.079956,1266.849976,1261.420044,1264.670044,2125580000,1251.167222,1.003856383,1.007235518,17.33859919,-0.187105854,-0.841815017,0,0.000324073,198.1387097,0,4,FALSE,2125580000,1243.851495,1205.093548,17.33859919,27.03990791,1243.851495,1244.844628,1264.670044,1268.25,1242.800049,36854579673,0,0
12/5/2005,1262.089966,1265.079956,1258.119995,1265.079956,2325840000,1251.415694,1.00741316,1.00110838,16.84969312,0.094214285,-0.708760919,0,-0.002366276,198.2548387,0,4.02,FALSE,2325840000,1245.948993,1205.396048,16.84969312,27.33729232,1245.948993,1246.487041,1265.079956,1257.459961,1248.27002,39189690241,0,0
12/6/2005,1263.699951,1272.890015,1262.089966,1262.089966,2110740000,1251.658055,1.008454229,1.001156747,16.36816244,-0.092482716,-0.851674814,0,0.001274837,198.2935484,0,3.97,FALSE,2110740000,1247.993488,1205.793748,16.36816244,27.60406773,1247.993488,1248.126366,1262.089966,1257.47998,1254.849976,34548935180,0,0
